[1.0242588027731259e-12, 1.5218991687897737e-17, 1.7545236097316064e-10, 4.3440374497549783e-07, 1.9467524826483684e-26, 1.1039972662883884e-16, 1.2580333411374395e-22, 1.0, 1.1644609223821105e-18, 6.7346836901832e-18, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.6104397329574915e-11, 1.413585082321589e-10, 1.0, 4.994786000951526e-15, 1.9797991077114083e-29, 4.377020354820986e-22, 3.735124622789021e-12, 1.0440465317515084e-34, 6.43725055229669e-17, 0.0, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.6912284905856723e-08, 0.9999947547912598, 6.252138717854905e-08, 1.1332491611781847e-09, 1.7914615568770387e-07, 5.3656402237978185e-11, 5.1002391643351075e-08, 3.1136409006649046e-07, 3.3371445606888983e-09, 5.677512626700576e-11, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.0, 6.105080091640958e-13, 8.126850158541449e-14, 1.2545352465740713e-14, 3.014861277295111e-11, 5.270022699482846e-12, 3.350449691991164e-12, 3.5305845813127235e-05, 1.1333995027820165e-22, 9.85238149744938e-13, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.6459816148950424e-11, 2.403468049583246e-12, 2.5035019196595343e-11, 5.989543347091549e-17, 1.0, 9.77409212593594e-12, 6.718869016708595e-09, 1.5417465082379067e-09, 1.5702673536455158e-12, 3.0397172849916387e-06, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[4.0879105656088655e-10, 0.9999997615814209, 1.3219805458652978e-11, 1.9670383377690115e-11, 6.279033186729066e-07, 4.656487818081737e-15, 1.828643356530102e-12, 5.937508831266314e-06, 1.9593698191711084e-11, 2.644407470775434e-10, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[3.2124702665693684e-18, 2.793048127849862e-12, 9.863012574089051e-15, 7.895697556565358e-16, 0.999998927116394, 1.41619757587641e-10, 1.5475025427758027e-10, 1.8189487249742342e-08, 0.00010293492232449353, 6.477196023979559e-08, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[6.974282262817155e-13, 1.3039139809111616e-13, 1.1898860066139605e-05, 1.6738579272645993e-11, 1.4349582215800183e-06, 6.804394843129558e-07, 2.363009995196095e-14, 1.5393369630183062e-13, 2.0888295537702106e-09, 0.9999958276748657, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.0977124157568463e-13, 1.7692870280840156e-13, 6.998561286053473e-09, 8.017441284436863e-15, 3.42187000956784e-10, 0.9996578693389893, 1.54098652274115e-05, 8.653571691714579e-19, 0.0009403004660271108, 1.287300479971623e-13, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.1155071536398188e-17, 1.9707800237306795e-21, 3.5212489459088454e-15, 2.3682416518431637e-16, 5.153875463292934e-06, 1.4729331036106297e-13, 3.611367984010562e-18, 2.1064145983018534e-08, 1.4810747472893127e-07, 0.9999998807907104, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.0, 2.716945930931504e-14, 1.4008886065064452e-11, 1.7325844200322812e-22, 1.3687755030349887e-20, 5.107597554635998e-16, 2.6657881902359543e-14, 4.850738982371419e-17, 1.5620221809097086e-20, 4.650381134048507e-15, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[5.347059461868753e-10, 8.631658943158982e-09, 2.0394002930856914e-08, 6.702372597894302e-12, 2.2042041924867119e-16, 1.2097706303393352e-07, 1.0, 5.708594429888118e-17, 0.00029361320775933564, 1.9660149625703625e-18, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[2.3224811203842238e-15, 5.066945733188289e-22, 5.622743156491472e-12, 1.1223666988207162e-13, 1.6759362786444854e-09, 1.8926062106405794e-11, 3.8823767545110044e-18, 2.5527986391438162e-09, 1.8929873224493576e-09, 0.9999996423721313, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.0, 1.540725964967603e-17, 9.891596547927095e-14, 7.062936489272383e-22, 2.775447786092927e-13, 7.41497724224098e-15, 7.414433108275664e-13, 1.16705768959946e-05, 5.111300676802276e-16, 1.8169754980104647e-12, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.119071502131419e-11, 1.0, 1.003565069587764e-12, 4.2205576811227274e-09, 6.176037459226791e-11, 9.057597033512721e-11, 1.3793942377215984e-10, 1.3453725980494546e-11, 2.6817470466511395e-09, 1.3562710850234527e-11, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[5.5298429030292695e-11, 2.0621642171647636e-09, 2.8245624833196994e-14, 1.6557568187636207e-06, 1.2511550133672872e-16, 0.9999879598617554, 4.435273762842806e-12, 1.6288914737777106e-15, 1.2643368574316582e-09, 9.845011091080824e-14, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[2.3404669586939153e-13, 2.0119149562669886e-19, 2.973510516588937e-14, 5.857203014703743e-14, 2.5685167770461703e-08, 2.644829672857215e-15, 2.661787240273994e-12, 1.660488191390641e-09, 2.0151157968939515e-06, 1.0, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
[1.1232564357810393e-11, 4.153419258470802e-21, 7.801310595786926e-13, 1.9738164436233774e-09, 2.0948370097755345e-29, 2.8432942569592257e-16, 1.493002617378758e-26, 1.0, 2.132396783477501e-25, 7.482920481631277e-22, 1768060, 1446030, 10000, 1, 0.9892, 0.0397]
